prompt_group,n_prompt_ids,n_annotations,n_models,n_edges,n_possible_edges,n_supported_triangles,models,edges,supported_triangles
e8ebafa2a3eb4fb3855b3cc00e480297,1,8,3,2,3,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""meta-llama/Meta-Llama-3-70B-Instruct""], [""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
e8f45672a17040c69ad545b480997a23,1,2,2,1,1,0,"[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]]",[]
e904cd0eddf547e3a918aef5131af0d5,1,3,4,2,6,0,"[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
e906b55f11224d5ca8e7c0087bfc1083,1,6,4,2,6,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]]",[]
e90f0aace82a42459a4222921149544e,1,7,4,2,6,0,"[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
e9383ec6c7954172aa377c1ffd650ec7,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
e93c817243004a4db53b597d8513167d,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]]",[]
e9428964445741bca5537c422881dc4f,1,3,2,1,1,0,"[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
e9440d3ed16c48f3b8540b798fdc95a1,1,8,4,2,6,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""], [""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""]]",[]
e946033f79b24b209b8d1836e34a4e23,1,3,2,1,1,0,"[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""]]",[]
e94b4e5120104d308e9db2611e2fe733,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
e94bc26df78d48879c7ab00453f65d85,1,8,4,2,6,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""], [""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]]",[]
e94d2b2001164b49927f6f41cdeccbbc,1,5,3,2,3,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""], [""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""]]",[]
e952584b0807402097d9896495cc4560,1,6,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
e966a932c8dd47fda30c1e84053b1b94,1,4,3,2,3,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""]]",[]
e982581303964a04809dcdfbf19ea54c,1,2,2,1,1,0,"[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
e9944cd29ab94b799f76385e979c2adc,1,2,2,1,1,0,"[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
e9a88fa2934c4afda1ff1fe0f379244d,1,2,2,1,1,0,"[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
e9a98188ca27491aba36fc4e77b299e6,1,2,2,1,1,0,"[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
e9b1c858769a4f7ea937d4c7a5382d43,1,4,2,1,1,0,"[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""]]",[]
e9b4d5936a484f9f816f172da687c13f,1,7,4,2,6,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""], [""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
e9c1263ccea444bdb5f16d412576b9bf,1,8,4,2,6,0,"[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
e9d18a0269e44251a8ecdbfa78da0864,1,1,2,1,1,0,"[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
e9d56e55fee64950a1b340eeb506aa35,1,6,3,2,3,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]]",[]
e9dc1dbc02084c96b8fdff81ef7419b8,1,4,2,1,1,0,"[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
e9e8c216f1fb47e1be81ed3f8cb142a4,1,3,2,1,1,0,"[""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
e9f644600ffc4ee593da44801ed724d7,1,8,4,2,6,0,"[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ea226b61eac74d70abd82c5337c41629,1,7,3,2,3,0,"[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""], [""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ea2b9b894fcf4a3eac4cf708d101929c,1,6,4,2,6,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ea2d5eddec6f43978172615b8433b2bd,1,3,2,1,1,0,"[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ea32df390ebd4e73a395c49fe58e1370,1,3,2,1,1,0,"[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ea36139a467f4ae1a8597efbd824eb54,1,8,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""meta-llama/Meta-Llama-3-70B-Instruct""], [""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ea3b3fd6582f41b6b533cc8652bacd95,1,8,4,2,6,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""], [""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]]",[]
ea57353c1dc64cb889a7102dd12f4227,1,2,2,1,1,0,"[""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ea705729898a40249503a2aafdfb1095,1,5,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
ea7f17d19a0146398e6ecd601b3e9350,1,3,2,1,1,0,"[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
ea8dd89567414f99982b555f1ebad31c,1,4,2,1,1,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]]",[]
ea96e40c12014616868c1bff0a7775af,1,5,3,2,3,0,"[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""], [""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ead5d65a7c30461eb10dc918d9f23b37,1,2,2,1,1,0,"[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
eb0c4a01e223478fb5f4d739b8a29992,1,1,2,1,1,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]]",[]
eb151b3a21c145b58032686372e871b3,1,4,2,1,1,0,"[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
eb167eb0c434417090f4372413d69792,1,7,4,2,6,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""], [""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]]",[]
eb1ac86fc4e547e4abea8feea3fc1bfa,1,3,2,1,1,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]]",[]
eb250927233840b585c78363adcd2655,1,6,4,2,6,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""], [""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]]",[]
eb383d798d3441828effbdefb92491d9,1,7,3,2,3,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""], [""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]]",[]
eb38fcdf4fd84aba8a6dc4acee481499,1,7,3,2,3,0,"[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
eb617b74cf5341899294f5a82815eb62,1,7,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
eb65c70d1c6442c8bafe90d225b3cc2e,1,8,4,2,6,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
eb6db35f295044bbb3c8e316244226d7,1,7,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
eb747d0da6c2425b8d28f5e4f373057b,1,2,2,1,1,0,"[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
eb7b8ad874b44650b819bc8179a130ba,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
eb9428da74b947479ae7039d6077ea91,1,6,4,2,6,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
eb99b8300a6c42b2b207f0748196ed3c,1,3,2,1,1,0,"[""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
eba5c500df554ba6896d3a543a363b3a,1,7,4,2,6,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""], [""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]]",[]
ebafc09826f742cc81ca7732b04fd83c,1,8,3,2,3,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ebb848a734954d7d99853d8f97783a80,1,2,2,1,1,0,"[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ebc3f60970304c148feeb1427617d328,1,6,3,2,3,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""], [""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]]",[]
ebc72f4594b7477b85bbed6ce1ea7e7a,1,8,4,2,6,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
ebcf53045215426a8c3a550cc497d2e2,1,3,2,1,1,0,"[""allenai/tulu-2-70b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ebedb454b38348aaa1df423eb48b544c,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""]]",[]
ec0b6ca6dec14a3490f35bb440fea948,1,4,2,1,1,0,"[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
ec29cf5e18b8408a949f6597bab37acd,1,2,2,1,1,0,"[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]]",[]
ec35ed88143140838e60cadaf889c78a,1,2,2,1,1,0,"[""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ec5337875a3748349ce96f924740f073,1,4,3,2,3,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""], [""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""]]",[]
ec7cc6e67e6d49b8a364d40ffd692ef1,1,4,2,1,1,0,"[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
ec9353cd8e9a4e7293fca973b6315c55,1,7,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]]",[]
ec9c45ebc64b4464996cc0446b1c4cbf,1,5,3,2,3,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""], [""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
eca021c675bb4dd7a955c593a3cf31f8,1,8,4,2,6,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
eca77d15cc8a49ca930cc62d9d148109,1,7,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""meta-llama/Meta-Llama-3-70B-Instruct""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ecc41662ef20446d9adc149d93329bc8,1,4,2,1,1,0,"[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
ecd06b5a80e24c59930087ae6adaf044,1,4,2,1,1,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]]",[]
ecd4ff6b68e54488bc18ebd905d98c40,1,6,4,2,6,0,"[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ece00105550049df929b958d0207006d,1,3,2,1,1,0,"[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
ece45dd849de4eeb878c7f0f4565e77f,1,4,4,2,6,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""meta-llama/Meta-Llama-3-70B-Instruct""], [""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""]]",[]
ece85fdfbf7449a9bfc0ff695ae140d2,1,6,3,2,3,0,"[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ecef93a2be19437aa966544f57cad887,1,4,2,1,1,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]]",[]
ed0e948491b54e0b9f0a41ed23419ff0,1,6,3,2,3,0,"[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""meta-llama/Meta-Llama-3-70B-Instruct""], [""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ed16c95f302142fabcf9258a83704ccb,1,8,4,2,6,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""], [""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ed2383784be3466a8a8f9ccbe7b5e004,1,6,3,2,3,0,"[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""], [""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
ed28e30df3f94bf6abfd154f58667341,1,4,2,1,1,0,"[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ed2aa90ce9ee443c9d85b47a7426a754,1,7,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ed2b7c3eca4246fcb8a3e27261f5da93,1,4,2,1,1,0,"[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ed3f3aff82374bd087e555c17dfcb03a,1,6,3,2,3,0,"[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
ed420c0faa5e47c1bfcfa67b549e87aa,1,4,2,1,1,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]]",[]
ed4d0f00d2e944dc8c74a735d85e183e,1,4,2,1,1,0,"[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
ed5795503c3041ea8d9eee450eaddbb3,1,4,2,1,1,0,"[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]","[[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]]",[]
ed71d8749dc340c6a2d635b7cb697bf9,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
ed755494064b4edc901905bf89797b17,1,1,2,1,1,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]]",[]
